Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
10-Oct-2025,EQ,"45.01","45.87","44.37","45.06","44.55","44.46","44.92","68.10","36.66",3753770,"16,86,23,078.95",19599
09-Oct-2025,EQ,"45.74","45.88","44.95","45.74","45.00","45.06","45.22","68.10","36.66",2828677,"12,79,18,166.21",17676
08-Oct-2025,EQ,"46.38","46.75","45.55","46.38","45.63","45.74","46.00","68.10","36.66",2788840,"12,82,73,787.12",17234
07-Oct-2025,EQ,"45.55","46.76","45.36","45.44","46.55","46.38","46.22","68.10","36.66",4824774,"22,30,21,309.68",22420
06-Oct-2025,EQ,"46.00","46.10","45.21","45.74","45.42","45.44","45.56","68.10","36.66",3584571,"16,33,10,269.33",17491
03-Oct-2025,EQ,"45.85","46.13","45.20","45.84","45.65","45.74","45.61","73.06","36.66",3044672,"13,88,71,141.26",19126
01-Oct-2025,EQ,"45.71","46.00","45.36","45.71","45.90","45.84","45.73","73.06","36.66",2531716,"11,57,79,756.50",17677
30-Sep-2025,EQ,"46.44","46.84","45.52","46.44","45.65","45.71","46.02","73.06","36.66",4134996,"19,02,74,717.66",19127
29-Sep-2025,EQ,"47.25","47.47","45.71","46.85","46.69","46.44","46.43","73.06","36.66",26693107,"1,23,93,17,045.47",92067
26-Sep-2025,EQ,"46.71","47.27","46.15","46.71","46.74","46.85","46.79","73.06","36.66",6343229,"29,67,70,870.25",35839
25-Sep-2025,EQ,"47.10","47.77","46.48","47.17","46.65","46.71","47.07","73.06","36.66",3873266,"18,23,11,324.74",23228
24-Sep-2025,EQ,"47.99","49.50","46.93","48.01","47.00","47.17","48.25","73.06","36.66",9392109,"45,31,74,893.24",33799
23-Sep-2025,EQ,"47.88","48.52","47.42","47.58","47.99","48.01","47.97","73.06","36.66",9956959,"47,75,93,891.54",42880
22-Sep-2025,EQ,"48.01","48.40","47.50","48.46","47.50","47.58","47.95","73.06","36.66",4752090,"22,78,49,239.27",30005
19-Sep-2025,EQ,"49.00","49.00","47.86","48.48","48.48","48.46","48.26","73.06","36.66",6797063,"32,80,43,947.12",32936
18-Sep-2025,EQ,"48.84","49.50","47.23","48.60","49.15","48.48","48.03","73.06","36.66",7377554,"35,43,15,165.75",35781
17-Sep-2025,EQ,"49.67","49.80","48.45","49.35","48.55","48.60","48.97","73.06","36.66",6639585,"32,51,46,428.86",28741
16-Sep-2025,EQ,"49.00","50.00","48.66","48.82","49.48","49.35","49.29","73.06","36.66",11695692,"57,64,83,576.77",37883
15-Sep-2025,EQ,"50.34","50.35","48.36","50.09","48.98","48.82","49.59","73.06","36.66",9262971,"45,93,20,739.75",51095
12-Sep-2025,EQ,"49.79","50.49","48.52","49.50","50.13","50.09","49.95","73.06","36.66",22518739,"1,12,48,03,414.24",48141
11-Sep-2025,EQ,"48.50","49.69","47.84","48.91","49.50","49.50","49.16","73.06","36.66",13353550,"65,64,35,620.22",36743
10-Sep-2025,EQ,"49.50","49.50","47.63","49.50","48.80","48.91","48.81","73.06","36.66",19719593,"96,24,57,397.68",60982
09-Sep-2025,EQ,"47.85","50.54","46.43","47.26","49.36","49.50","48.33","73.06","36.66",26673717,"1,28,91,42,581.91",74411
08-Sep-2025,EQ,"45.78","48.00","45.50","45.17","47.80","47.26","46.77","73.06","36.66",32144810,"1,50,35,24,515.19",110990
05-Sep-2025,EQ,"44.43","45.48","43.86","44.15","45.31","45.17","45.04","73.06","36.66",19433639,"87,52,80,136.66",58986
04-Sep-2025,EQ,"43.43","44.80","43.00","42.87","44.03","44.15","44.15","73.06","36.66",18369843,"81,09,42,036.72",77365
03-Sep-2025,EQ,"43.00","43.36","42.34","43.00","42.96","42.87","42.74","73.06","36.66",5373986,"22,96,66,014.69",24926
02-Sep-2025,EQ,"42.27","43.12","41.77","41.98","43.02","43.00","42.49","73.06","36.66",9333707,"39,66,03,267.43",31124
01-Sep-2025,EQ,"41.79","42.13","41.61","41.56","41.99","41.98","41.92","73.06","36.66",3052525,"12,79,73,985.26",19514
29-Aug-2025,EQ,"41.65","41.70","40.67","41.42","41.60","41.56","41.24","73.06","36.66",4748362,"19,58,14,870.80",26524
28-Aug-2025,EQ,"41.51","41.77","40.82","41.61","41.40","41.42","41.29","73.06","36.66",2901358,"11,97,86,732.94",22261
26-Aug-2025,EQ,"41.90","42.38","41.21","42.03","41.63","41.61","41.66","73.06","36.66",6291415,"26,20,97,703.58",38016
25-Aug-2025,EQ,"41.76","42.25","41.65","41.76","42.06","42.03","41.98","73.06","36.66",13196114,"55,39,36,825.32",18912
22-Aug-2025,EQ,"42.65","42.72","41.45","42.73","41.50","41.76","42.12","73.06","36.66",3949910,"16,63,62,304.54",18224
21-Aug-2025,EQ,"43.10","43.21","42.16","42.88","42.64","42.73","42.68","73.06","36.66",4725006,"20,16,40,801.43",23137
20-Aug-2025,EQ,"42.22","43.14","41.66","41.89","42.85","42.88","42.46","73.06","36.66",12383384,"52,57,37,620.68",49877
19-Aug-2025,EQ,"39.60","43.40","39.06","39.46","41.99","41.89","42.15","73.06","36.66",43359719,"1,82,77,50,607.68",113682
18-Aug-2025,EQ,"38.21","39.84","38.03","37.79","39.40","39.46","39.24","73.06","36.66",7364184,"28,89,86,598.23",40843
14-Aug-2025,EQ,"37.84","37.95","37.12","37.66","37.84","37.79","37.45","73.06","36.66",6652014,"24,91,49,947.53",23956
13-Aug-2025,EQ,"38.09","38.18","37.60","37.86","37.65","37.66","37.81","73.06","36.66",3138737,"11,86,74,126.70",20496
12-Aug-2025,EQ,"38.28","38.48","37.80","38.28","37.86","37.86","38.02","73.06","36.66",2662088,"10,12,03,005.94",17634
11-Aug-2025,EQ,"39.17","39.27","38.15","39.09","38.40","38.28","38.55","73.06","36.66",2762424,"10,64,87,167.46",15739
08-Aug-2025,EQ,"38.46","39.42","37.91","38.28","39.08","39.09","38.67","73.44","36.66",3038655,"11,75,00,602.04",18617
07-Aug-2025,EQ,"38.50","38.74","37.81","38.73","38.30","38.28","38.32","73.44","36.66",4276994,"16,38,89,351.37",27879
06-Aug-2025,EQ,"39.35","39.99","38.11","39.35","38.54","38.73","39.33","73.44","36.66",5735903,"22,56,00,618.60",32472
05-Aug-2025,EQ,"38.47","39.77","38.10","38.24","39.38","39.35","39.24","73.44","36.66",8399126,"32,95,84,868.58",35037
04-Aug-2025,EQ,"37.87","38.37","37.36","37.52","38.34","38.24","37.98","73.44","36.66",4742827,"18,01,20,810.87",33805
01-Aug-2025,EQ,"37.39","38.60","37.06","37.10","37.48","37.52","37.75","77.00","36.66",7643620,"28,85,48,389.05",35638
31-Jul-2025,EQ,"37.10","37.70","36.66","37.77","37.30","37.10","37.31","77.00","36.66",4625910,"17,25,86,898.99",35994
30-Jul-2025,EQ,"39.19","39.26","37.50","38.98","37.70","37.77","38.31","77.00","37.50",6995863,"26,80,25,421.59",46149
29-Jul-2025,EQ,"39.90","40.41","38.69","40.01","38.75","38.98","39.15","77.00","38.69",10984590,"43,00,99,172.02",39584
28-Jul-2025,EQ,"40.30","40.97","39.32","40.49","40.00","40.01","40.00","77.00","39.32",4509405,"18,03,55,508.15",32465
25-Jul-2025,EQ,"41.42","41.56","40.35","41.40","40.85","40.49","40.68","77.00","40.35",5046157,"20,52,66,057.70",29212
24-Jul-2025,EQ,"41.80","42.60","41.35","41.57","41.40","41.40","41.72","77.00","41.35",5491203,"22,91,14,495.42",30015
23-Jul-2025,EQ,"42.84","43.08","41.45","42.84","41.60","41.57","42.07","77.00","41.45",7354994,"30,94,54,484.35",127260
22-Jul-2025,EQ,"43.81","43.83","42.79","43.81","42.88","42.84","43.01","77.00","42.79",4428048,"19,04,34,577.04",22746
21-Jul-2025,EQ,"43.52","44.05","43.00","43.52","43.90","43.81","43.47","77.00","43.00",3306172,"14,37,10,186.59",20776
18-Jul-2025,EQ,"43.70","44.78","43.10","64.47","43.71","43.52","43.86","77.00","43.10",16342618,"71,67,34,478.54",86766
17-Jul-2025,EQ,"65.00","65.24","63.99","64.50","64.09","64.47","64.63","77.00","46.08",3211730,"20,75,81,552.77",26810
16-Jul-2025,EQ,"65.17","65.69","64.35","64.73","64.54","64.50","64.70","77.00","46.08",4356444,"28,18,82,525.15",22992
15-Jul-2025,EQ,"63.62","65.50","63.62","63.38","64.70","64.73","64.64","77.00","46.08",10147143,"65,58,78,150.44",54003
14-Jul-2025,EQ,"63.85","64.42","63.20","63.41","63.50","63.38","63.62","77.00","46.08",4986951,"31,72,81,659.14",55348
11-Jul-2025,EQ,"64.80","65.24","62.90","64.48","63.55","63.41","63.86","77.00","46.08",6023620,"38,46,48,242.66",40489
10-Jul-2025,EQ,"65.11","65.96","64.24","64.80","64.90","64.48","65.30","77.00","46.08",9512136,"62,11,74,976.70",58581
09-Jul-2025,EQ,"64.89","65.87","64.64","64.60","64.75","64.80","64.95","77.00","46.08",9090737,"59,04,19,716.78",63440
