Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
17-Jul-2025,EQ,"96.30","98.85","96.25","96.27","96.90","96.78","97.53","149.66","68.57",2020769,"19,70,86,465.34",16178
16-Jul-2025,EQ,"95.25","97.00","95.25","95.30","96.38","96.27","96.32","149.66","68.57",821513,"7,91,28,037.03",9308
15-Jul-2025,EQ,"93.52","96.55","93.52","93.52","95.45","95.30","95.40","149.66","68.57",1258311,"12,00,45,466.29",12925
14-Jul-2025,EQ,"94.44","94.95","93.35","94.42","93.56","93.52","93.94","149.66","68.57",648430,"6,09,15,536.46",10849
11-Jul-2025,EQ,"96.29","96.61","94.10","96.29","94.21","94.42","95.23","149.66","68.57",725132,"6,90,57,522.78",8256
10-Jul-2025,EQ,"95.70","97.40","95.65","95.61","96.50","96.29","96.50","149.66","68.57",1332412,"12,85,75,486.21",11927
09-Jul-2025,EQ,"93.29","97.69","93.29","93.23","95.45","95.61","95.95","149.66","68.57",2470926,"23,70,77,031.86",22642
08-Jul-2025,EQ,"93.05","93.91","92.50","93.23","93.25","93.23","93.13","149.66","68.57",671492,"6,25,36,427.90",9521
07-Jul-2025,EQ,"94.66","95.27","93.00","94.69","93.01","93.23","93.97","149.66","68.57",771152,"7,24,64,255.43",9079
04-Jul-2025,EQ,"96.29","96.29","94.50","95.92","94.72","94.69","95.05","149.66","68.57",775792,"7,37,41,008.73",8534
03-Jul-2025,EQ,"95.18","96.36","94.50","94.80","95.60","95.92","95.56","149.66","68.57",1115667,"10,66,11,749.74",11639
02-Jul-2025,EQ,"95.59","95.69","93.87","95.20","94.94","94.80","94.61","149.66","68.57",765047,"7,23,82,667.72",8549
01-Jul-2025,EQ,"94.71","96.00","94.55","94.71","95.10","95.20","95.21","149.66","68.57",982857,"9,35,73,408.84",10632
30-Jun-2025,EQ,"95.55","96.00","94.06","95.09","94.99","94.71","95.05","149.66","68.57",1428778,"13,58,06,444.03",16041
27-Jun-2025,EQ,"94.00","96.89","93.32","93.99","95.00","95.09","95.15","149.66","68.57",2651949,"25,23,34,397.39",22935
26-Jun-2025,EQ,"94.80","95.34","92.18","94.32","94.00","93.99","93.51","149.66","68.57",1447235,"13,53,36,734.06",17883
25-Jun-2025,EQ,"90.59","95.79","90.18","90.17","94.40","94.32","93.71","149.66","68.57",3302394,"30,94,79,581.27",29006
24-Jun-2025,EQ,"89.51","91.30","89.51","89.15","90.04","90.17","90.41","149.66","68.57",946711,"8,55,88,195.49",11343
23-Jun-2025,EQ,"89.00","89.39","87.88","89.29","89.20","89.15","88.74","149.66","68.57",494759,"4,39,02,996.95",7857
20-Jun-2025,EQ,"88.11","89.92","87.51","88.76","89.53","89.29","88.89","149.66","68.57",670225,"5,95,74,571.97",10521
19-Jun-2025,EQ,"91.90","92.14","88.20","91.90","88.45","88.76","89.74","149.66","68.57",1527944,"13,71,22,878.90",21106
18-Jun-2025,EQ,"87.32","93.30","86.70","87.44","92.49","91.90","91.37","149.66","68.57",4810957,"43,95,92,848.57",46666
17-Jun-2025,EQ,"88.51","90.16","87.00","88.51","87.30","87.44","88.63","149.66","68.57",519667,"4,60,56,980.72",10119
16-Jun-2025,EQ,"89.05","89.20","86.60","89.05","88.55","88.51","87.98","149.66","68.57",629761,"5,54,06,960.79",9301
13-Jun-2025,EQ,"88.45","89.78","88.00","90.11","89.24","89.05","88.98","149.66","68.57",427728,"3,80,57,898.00",7634
12-Jun-2025,EQ,"91.66","92.36","89.29","91.66","90.20","90.11","90.87","149.66","68.57",576452,"5,23,81,877.53",8767
11-Jun-2025,EQ,"92.10","93.95","91.08","91.66","91.80","91.66","92.43","149.66","68.57",1005036,"9,28,91,909.24",11394
10-Jun-2025,EQ,"92.19","93.84","91.35","91.76","91.89","91.66","92.53","149.66","68.57",1134370,"10,49,68,443.65",14205
09-Jun-2025,EQ,"89.31","92.30","89.15","88.80","91.63","91.76","91.21","149.66","68.57",1080849,"9,85,82,116.45",10925
06-Jun-2025,EQ,"88.59","89.31","88.27","88.43","88.80","88.80","88.82","149.66","68.57",424975,"3,77,44,295.76",6853
05-Jun-2025,EQ,"88.05","89.45","88.05","87.96","88.28","88.43","88.84","149.66","68.57",401541,"3,56,71,204.61",6722
04-Jun-2025,EQ,"89.06","89.06","86.36","88.65","88.05","87.96","87.53","149.66","68.57",844783,"7,39,46,371.80",10763
03-Jun-2025,EQ,"90.00","90.64","88.30","89.95","88.90","88.65","89.48","149.66","68.57",538752,"4,82,07,105.73",6746
